Time,Signal
75,-1.200915584
75.5,-1.200915584
76,-1.200915584
76.5,-1.200915584
77,-1.200915584
77.5,-1.200915584
78,-1.200915584
78.5,-1.200915584
79,-1.200915584
79.5,-1.200915584
80,-1.200915584
80.5,-1.200915584
81,-1.200915584
81.5,-1.200915584
82,-1.200915584
82.5,-1.200915584
83,-1.200915584
83.5,-1.200915584
84,-1.200915584
84.5,-1.200915584
85,-1.200915584
85.5,-1.200915584
86,-1.200915584
86.5,-1.200915584
87,-1.200915584
87.5,-1.200915584
88,-0.729968296
88.5,-1.200915584
89,-1.200915584
89.5,-1.200915584
90,-1.200915584
90.5,-1.200915584
91,-1.200915584
91.5,-0.729968296
92,-0.729968296
92.5,-0.259021008
93,0.21192628
93.5,1.153820856
94,6.805188311
94.5,7.276135599
95,7.747082887
95.5,8.218030175
96,7.747082887
96.5,8.218030175
97,7.276135599
97.5,7.747082887
98,7.276135599
98.5,7.747082887
99,7.747082887
99.5,6.805188311
100,6.805188311
100.5,6.334241023
101,5.863293735
101.5,-0.259021008
102,-0.259021008
102.5,-1.200915584
103,-1.200915584
103.5,-1.200915584
104,-1.200915584
104.5,-1.200915584
105,-1.200915584
105.5,-1.200915584
106,-1.200915584
106.5,-1.200915584
107,-1.200915584
107.5,-1.200915584
108,-1.200915584
108.5,-1.200915584
109,-1.200915584
109.5,-1.200915584
110,-1.200915584
110.5,-1.200915584
111,-1.200915584
111.5,-1.200915584
112,-1.200915584
112.5,-1.200915584
113,-1.200915584
113.5,-1.200915584
114,-1.200915584
114.5,-1.200915584
115,-1.200915584
115.5,-1.200915584
116,-1.200915584
116.5,-1.200915584
117,-1.200915584
117.5,-1.200915584
118,-1.200915584
118.5,-1.200915584
119,-1.200915584
119.5,-1.200915584
120,-1.200915584
120.5,-1.200915584
121,-1.200915584
121.5,-1.200915584
122,-0.729968296
122.5,-1.200915584
123,-1.200915584
123.5,-1.200915584
124,-1.200915584
124.5,-1.200915584
125,-1.200915584
125.5,-1.200915584
126,-1.200915584
126.5,-1.200915584
127,-1.200915584
127.5,-1.200915584
128,-1.200915584
128.5,-1.200915584
129,-1.200915584
129.5,-1.200915584
130,-1.200915584
130.5,-1.200915584
131,-1.200915584
131.5,-1.200915584
132,-1.200915584
132.5,-1.200915584
133,-1.200915584
133.5,-1.200915584
134,-1.200915584
134.5,-1.200915584
135,-1.200915584
135.5,-1.200915584
136,-0.729968296
136.5,-1.200915584
137,-1.200915584
137.5,-1.200915584
138,-1.200915584
138.5,-1.200915584
139,-1.200915584
139.5,-0.729968296
140,-1.200915584
140.5,-1.200915584
141,-1.200915584
141.5,-1.200915584
142,-1.200915584
142.5,-1.200915584
143,-1.200915584
143.5,-0.729968296
144,-1.200915584
144.5,-0.729968296
145,-0.729968296
145.5,-0.729968296
146,-0.729968296
146.5,-0.729968296
147,0.21192628
147.5,0.682873568
148,2.095715432
148.5,5.863293735
149,6.805188311
149.5,7.276135599
150,6.805188311
150.5,6.334241023
151,7.747082887
151.5,7.276135599
152,6.805188311
152.5,6.805188311
153,6.334241023
153.5,6.334241023
154,6.334241023
154.5,6.334241023
155,6.805188311
155.5,5.863293735
156,6.334241023
156.5,6.334241023
157,5.863293735
157.5,0.682873568
158,0.21192628
158.5,-0.729968296
159,-0.729968296
159.5,-0.729968296
160,-0.729968296
160.5,-0.729968296
161,-0.729968296
161.5,-0.729968296
162,-0.729968296
162.5,-0.729968296
163,-1.200915584
163.5,-0.729968296
164,-0.729968296
164.5,-0.729968296
165,-0.729968296
165.5,-1.200915584
166,-1.671862872
166.5,-0.729968296
167,-0.729968296
167.5,-1.200915584
168,-0.729968296
168.5,-0.729968296
169,-0.729968296
169.5,-0.729968296
170,-0.729968296
170.5,-0.729968296
171,-1.200915584
171.5,-0.729968296
172,-0.729968296
172.5,-0.729968296
173,-0.729968296
173.5,-0.729968296
174,-0.729968296
174.5,-0.729968296
175,-0.729968296
175.5,-0.729968296
176,-0.729968296
176.5,-0.729968296
177,-0.729968296
177.5,-0.729968296
178,-0.729968296
178.5,-0.729968296
179,-0.729968296
179.5,-0.729968296
180,-0.729968296
180.5,-0.729968296
181,-0.729968296
181.5,-0.259021008
182,-0.259021008
182.5,-0.259021008
183,-0.259021008
183.5,0.21192628
184,-0.259021008
184.5,0.21192628
185,-0.259021008
185.5,0.21192628
186,0.21192628
186.5,0.21192628
187,-0.259021008
187.5,0.21192628
188,0.21192628
188.5,-0.259021008
189,1.153820856
189.5,8.688977463
190,8.218030175
190.5,8.218030175
191,8.688977463
191.5,9.630872039
192,7.747082887
192.5,7.747082887
193,6.805188311
193.5,6.334241023
194,0.21192628
194.5,-0.729968296
195,-0.729968296
195.5,-0.729968296
196,-0.729968296
196.5,-0.729968296
197,-0.729968296
197.5,-0.729968296
198,-0.729968296
198.5,-1.200915584
199,-0.729968296
199.5,-0.729968296
200,-0.729968296
200.5,-0.729968296
201,-0.729968296
201.5,-1.200915584
202,-0.729968296
202.5,-0.729968296
203,-0.729968296
203.5,-0.729968296
204,-0.729968296
204.5,-0.259021008
205,0.21192628
205.5,1.153820856
206,3.037610007
206.5,7.276135599
207,15.28223949
207.5,30.8235
208,58.1384427
208.5,101.9600878
209,167.9162555
209.5,255.0650512
210,363.4064748
210.5,483.5451279
211,604.6021283
211.5,713.9089938
212,801.0577895
212.5,859.4552532
213,888.6775324
213.5,891.0322689
214,869.3451462
214.5,830.2565213
215,778.8997196
215.5,720.9732032
216,660.6684029
216.5,599.8926554
217,540.5297498
217.5,485.4289171
218,434.0721153
218.5,387.8957337
219,345.0395305
219.5,305.9273583
220,271.077259
220.5,239.5237907
221,211.243406
221.5,186.2831998
222,165.5615191
222.5,152.374995
223,135.3973453
223.5,120.7979794
224,108.0824026
224.5,96.77966768
225,87.83166921
225.5,78.88367074
226,71.81946142
226.5,59.55128456
227,53.89991711
227.5,49.66139152
228,45.42286593
228.5,42.12623491
229,39.30055118
229.5,36.47486745
230,34.5910783
230.5,32.70728915
231,30.35255271
231.5,29.41065813
232,27.99781627
232.5,26.58497441
233,25.64307983
233.5,24.70118525
234,23.75929068
234.5,22.8173961
235,22.34644881
235.5,21.40455424
236,20.93360695
236.5,20.46265966
237,19.99171237
237.5,19.0498178
238,19.52076509
238.5,19.0498178
239,19.0498178
239.5,18.57887051
240,18.57887051
240.5,18.10792322
241,17.63697593
241.5,17.63697593
242,17.16602865
242.5,16.69508136
243,16.22413407
243.5,15.28223949
244,15.28223949
244.5,14.34034492
245,13.86939763
245.5,13.39845034
246,12.92750306
246.5,11.98560848
247,11.51466119
247.5,11.0437139
248,10.57276662
248.5,10.10181933
249,9.630872039
249.5,9.159924751
250,8.688977463
250.5,8.218030175
251,7.747082887
251.5,7.276135599
252,6.805188311
252.5,6.805188311
253,6.334241023
253.5,5.863293735
254,5.863293735
254.5,5.863293735
255,5.392346447
255.5,5.392346447
256,4.921399159
256.5,5.392346447
257,12.45655577
257.5,12.45655577
258,13.39845034
258.5,12.45655577
259,12.45655577
259.5,12.45655577
260,11.0437139
260.5,8.688977463
261,4.450451871
261.5,3.037610007
262,3.037610007
262.5,3.037610007
263,2.566662719
263.5,2.566662719
264,2.566662719
264.5,2.566662719
265,2.566662719
265.5,2.566662719
266,2.095715432
266.5,2.095715432
267,2.095715432
267.5,2.095715432
268,1.153820856
268.5,2.095715432
269,1.624768144
269.5,1.153820856
270,1.624768144
270.5,1.624768144
271,1.624768144
271.5,1.624768144
272,1.624768144
272.5,1.624768144
273,1.153820856
273.5,1.624768144
274,1.153820856
274.5,1.153820856
275,0.682873568
275.5,1.153820856
276,1.153820856
276.5,1.153820856
277,0.682873568
277.5,0.682873568
278,1.153820856
278.5,1.153820856
279,2.095715432
279.5,7.276135599
280,8.218030175
280.5,8.218030175
281,7.747082887
281.5,7.747082887
282,8.218030175
282.5,8.218030175
283,7.276135599
283.5,1.624768144
284,0.682873568
284.5,0.21192628
285,0.21192628
285.5,0.682873568
286,0.21192628
286.5,0.21192628
287,0.21192628
287.5,0.21192628
288,0.21192628
288.5,0.21192628
289,0.21192628
289.5,0.21192628
290,0.21192628
290.5,0.21192628
291,0.21192628
291.5,0.21192628
292,0.21192628
292.5,0.21192628
293,0.21192628
293.5,0.21192628
294,-0.259021008
294.5,0.21192628
295,0.21192628
295.5,-0.259021008
296,0.21192628
296.5,0.21192628
297,-0.259021008
297.5,0.21192628
298,0.21192628
298.5,0.21192628
299,-0.259021008
299.5,-0.259021008
300,-0.259021008
300.5,-0.259021008
301,-0.259021008
301.5,-0.259021008
302,-0.259021008
302.5,-0.259021008
303,-0.259021008
303.5,-0.259021008
304,-0.259021008
304.5,-0.259021008
305,-0.259021008
305.5,-0.259021008
306,-0.259021008
306.5,-0.259021008
307,-0.259021008
307.5,-0.259021008
308,-0.259021008
308.5,-0.729968296
309,-0.729968296
309.5,7.276135599
310,9.159924751
310.5,9.630872039
311,7.747082887
311.5,7.747082887
312,7.276135599
312.5,6.805188311
313,0.682873568
313.5,-0.259021008
314,-0.259021008
314.5,-0.729968296
315,-0.259021008
315.5,-0.259021008
316,-0.259021008
316.5,-0.259021008
317,-0.259021008
317.5,-0.259021008
318,-0.259021008
318.5,-0.259021008
319,-0.259021008
319.5,-0.259021008
320,-0.259021008
320.5,-0.729968296
321,-0.259021008
321.5,-0.259021008
322,-0.729968296
322.5,-0.259021008
323,-0.729968296
323.5,-0.729968296
324,-0.729968296
324.5,-0.729968296
325,-0.259021008
325.5,-0.729968296
326,-0.729968296
326.5,-0.259021008
327,-0.259021008
327.5,-0.259021008
328,-0.259021008
328.5,6.334241023
329,7.276135599
329.5,7.276135599
330,7.276135599
330.5,7.276135599
331,5.392346447
331.5,0.21192628
332,-0.259021008
332.5,-0.729968296
333,-0.729968296
333.5,-0.729968296
334,-0.259021008
334.5,-0.729968296
335,-0.259021008
335.5,-0.729968296
336,-0.259021008
336.5,-0.729968296
337,-0.729968296
337.5,-0.729968296
338,-0.729968296
338.5,-0.729968296
339,-0.259021008
339.5,-0.259021008
340,-0.729968296
340.5,-0.729968296
341,-0.729968296
341.5,-0.729968296
342,-0.729968296
342.5,-0.729968296
343,-0.729968296
343.5,-0.729968296
344,-0.259021008
344.5,-0.729968296
345,-0.259021008
345.5,-0.729968296
346,-0.729968296
346.5,-0.729968296
347,-0.729968296
347.5,-0.729968296
348,-0.729968296
348.5,-0.729968296
349,-0.729968296
349.5,-0.729968296
350,-0.729968296
350.5,-0.259021008
351,-0.729968296
351.5,-0.729968296
352,-0.729968296
352.5,-0.729968296
353,-0.729968296
353.5,-0.729968296
354,-0.729968296
354.5,-0.729968296
355,-0.259021008
355.5,-0.729968296
356,-0.259021008
356.5,-0.729968296
357,0.21192628
357.5,7.276135599
358,8.218030175
358.5,8.218030175
359,8.218030175
359.5,7.276135599
360,7.747082887
360.5,8.688977463
361,7.747082887
361.5,6.334241023
362,0.682873568
362.5,-0.259021008
363,-0.729968296
363.5,-0.729968296
364,-0.729968296
364.5,-0.729968296
365,-0.729968296
365.5,-0.729968296
366,-0.729968296
366.5,-0.729968296
367,-0.729968296
367.5,-0.729968296
368,-0.729968296
368.5,-0.729968296
369,-0.729968296
369.5,-0.729968296
370,-0.729968296
370.5,-0.729968296
371,-0.729968296
371.5,-0.729968296
372,-0.729968296
372.5,-0.729968296
373,-0.729968296
373.5,-0.729968296
374,-0.729968296
374.5,-0.729968296
375,-0.729968296
375.5,-0.729968296
376,-0.729968296
376.5,-0.729968296
377,-0.729968296
377.5,-0.729968296
378,-0.729968296
378.5,-0.729968296
379,-0.729968296
379.5,-0.729968296
380,-0.729968296
380.5,-0.729968296
381,-0.729968296
381.5,-0.729968296
382,-0.729968296
382.5,-0.729968296
383,-0.729968296
383.5,-0.729968296
384,-0.729968296
384.5,-0.729968296
385,-0.729968296
385.5,-0.729968296
386,-0.729968296
386.5,-0.729968296
387,-0.729968296
387.5,-0.259021008
388,-0.729968296
388.5,-0.729968296
389,-0.259021008
389.5,0.682873568
390,6.334241023
390.5,7.276135599
391,7.276135599
391.5,7.276135599
392,6.805188311
392.5,6.334241023
393,6.334241023
393.5,5.863293735
394,0.21192628
394.5,-0.729968296
395,-0.729968296
395.5,-0.729968296
396,-0.729968296
396.5,-0.729968296
397,-0.729968296
397.5,-0.729968296
398,-0.729968296
398.5,-0.729968296
399,-0.729968296
399.5,-0.729968296
400,-0.729968296
400.5,-0.729968296
401,-0.729968296
401.5,-0.729968296
402,-1.200915584
402.5,-0.729968296
403,-1.200915584
403.5,-0.729968296
404,-0.729968296
404.5,-0.729968296
405,-0.729968296
405.5,-0.729968296
406,-0.729968296
406.5,-0.729968296
407,-0.729968296
407.5,-0.729968296
408,-0.729968296
408.5,-0.729968296
409,-0.729968296
409.5,-1.200915584
410,-0.729968296
410.5,-0.729968296
411,-0.729968296
411.5,-0.729968296
412,0.682873568
412.5,7.276135599
413,7.747082887
413.5,8.218030175
414,7.747082887
414.5,7.276135599
415,6.805188311
415.5,6.334241023
416,0.21192628
416.5,-0.729968296
417,-0.729968296
417.5,-0.729968296
418,-0.729968296
418.5,-0.729968296
419,-1.200915584
419.5,-0.729968296
420,-0.729968296
420.5,-0.729968296
421,-0.729968296
421.5,-0.729968296
422,-0.729968296
422.5,-0.729968296
423,-0.729968296
423.5,-0.729968296
424,-0.729968296
424.5,-0.729968296
425,-0.729968296
425.5,-0.729968296
426,-0.729968296
426.5,-0.729968296
427,-0.729968296
427.5,-0.729968296
428,-1.200915584
428.5,-0.729968296
429,-1.200915584
429.5,-0.729968296
430,-0.729968296
430.5,-0.729968296
431,-0.729968296
431.5,-0.729968296
432,-0.729968296
432.5,-0.729968296
433,-0.729968296
433.5,-0.729968296
434,-0.729968296
434.5,-0.729968296
435,-0.729968296
435.5,-0.729968296
436,-0.729968296
436.5,-0.729968296
437,-0.729968296
437.5,-0.259021008
438,-0.259021008
438.5,0.682873568
439,0.682873568
439.5,2.566662719
440,6.805188311
440.5,6.805188311
441,7.276135599
441.5,6.805188311
442,7.276135599
442.5,6.334241023
443,6.805188311
443.5,6.334241023
444,6.334241023
444.5,6.334241023
445,5.863293735
445.5,0.21192628
446,-0.729968296
446.5,-0.729968296
447,-0.729968296
447.5,-0.729968296
448,-0.729968296
448.5,-0.729968296
449,-0.729968296
449.5,-0.729968296
450,-0.729968296
450.5,-1.200915584
451,-0.729968296
451.5,-0.729968296
452,-0.729968296
452.5,-1.200915584
453,-0.729968296
453.5,-0.729968296
454,-0.729968296
454.5,-0.729968296
455,-0.729968296
455.5,-0.729968296
456,-0.729968296
456.5,-0.729968296
457,-1.200915584
457.5,-0.729968296
458,-1.200915584
458.5,-0.729968296
459,-0.729968296
459.5,-0.729968296
460,-0.729968296
460.5,-0.729968296
461,-0.729968296
461.5,-0.729968296
462,-0.729968296
462.5,-0.729968296
463,-0.729968296
463.5,-0.729968296
464,-0.729968296
464.5,-0.259021008
465,7.747082887
465.5,7.747082887
466,7.276135599
466.5,7.747082887
467,8.218030175
467.5,7.276135599
468,7.747082887
468.5,6.334241023
469,0.21192628
469.5,0.21192628
470,-0.729968296
470.5,-0.729968296
471,-0.729968296
471.5,-0.729968296
472,-0.729968296
472.5,-1.200915584
473,-0.729968296
473.5,-0.729968296
474,-1.200915584
474.5,-0.729968296
475,-0.729968296
475.5,-0.729968296
476,-0.729968296
476.5,-1.200915584
477,-0.729968296
477.5,-0.729968296
478,-0.729968296
478.5,-0.729968296
479,-0.729968296
479.5,-0.729968296
480,-0.729968296
480.5,-0.729968296
481,-0.729968296
481.5,-0.729968296
482,-1.200915584
482.5,-1.200915584
483,-0.729968296
483.5,-1.200915584
484,-0.729968296
484.5,-1.200915584
485,-0.729968296
485.5,-0.729968296
486,-0.729968296
486.5,-0.729968296
487,-1.200915584
487.5,-0.729968296
488,-0.729968296
488.5,-0.259021008
489,0.682873568
489.5,5.392346447
490,6.805188311
490.5,6.805188311
491,6.805188311
491.5,6.334241023
492,6.334241023
492.5,5.863293735
493,0.21192628
493.5,-0.729968296
494,-0.729968296
494.5,-0.729968296
495,-0.729968296
495.5,-0.729968296
496,-0.729968296
496.5,-0.729968296
497,-0.729968296
497.5,-1.200915584
498,-0.729968296
498.5,-0.729968296
499,-0.729968296
499.5,-0.729968296
500,-0.729968296
500.5,-1.200915584
501,-0.729968296
501.5,-1.200915584
502,-0.729968296
502.5,-0.729968296
503,-0.729968296
503.5,-0.729968296
504,-0.729968296
504.5,-1.200915584
505,-0.729968296
505.5,-0.729968296
506,-0.729968296
506.5,-1.200915584
507,-0.729968296
507.5,-0.729968296
508,-0.729968296
508.5,-1.200915584
509,-0.259021008
509.5,-0.729968296
510,-0.729968296
510.5,-0.729968296
511,-0.729968296
511.5,-0.729968296
512,4.450451871
512.5,7.276135599
513,7.276135599
513.5,7.747082887
514,7.747082887
514.5,7.276135599
515,7.276135599
515.5,6.805188311
516,6.334241023
516.5,7.276135599
517,5.863293735
517.5,0.21192628
518,0.21192628
518.5,-0.729968296
519,-0.729968296
519.5,-0.729968296
520,-0.729968296
520.5,-1.200915584
521,-0.729968296
521.5,-0.729968296
522,-0.729968296
522.5,-1.200915584
523,-0.729968296
523.5,-0.729968296
524,-1.200915584
524.5,-0.729968296
525,-0.729968296
525.5,-0.729968296
526,-0.729968296
526.5,-1.200915584
527,-0.729968296
527.5,-0.729968296
528,-0.729968296
528.5,-0.729968296
529,-1.200915584
529.5,-0.729968296
530,-1.200915584
530.5,-0.729968296
531,-0.729968296
531.5,-1.671862872
532,-1.200915584
532.5,-1.200915584
533,-0.729968296
533.5,-0.729968296
534,-0.729968296
534.5,0.21192628
535,6.805188311
535.5,6.805188311
536,6.805188311
536.5,6.805188311
537,6.805188311
537.5,6.334241023
538,5.863293735
538.5,0.21192628
539,-0.729968296
539.5,-1.200915584
540,-1.200915584
540.5,-1.200915584
541,-0.729968296
541.5,-0.729968296
542,-0.729968296
542.5,-0.729968296
543,-1.200915584
543.5,-1.671862872
544,-1.200915584
544.5,-1.671862872
545,-1.671862872
545.5,-1.200915584
546,-1.200915584
546.5,-1.200915584
547,-0.729968296
547.5,-1.200915584
548,-0.729968296
548.5,-0.729968296
549,-0.729968296
549.5,-0.729968296
550,-1.200915584
550.5,-0.729968296
551,-1.200915584
551.5,-0.729968296
552,-0.729968296
552.5,-1.200915584
553,-1.200915584
553.5,-0.729968296
554,-0.729968296
554.5,-0.729968296
555,6.805188311
555.5,8.218030175
556,7.747082887
556.5,7.747082887
557,7.276135599
557.5,7.276135599
558,6.334241023
558.5,0.21192628
559,-0.259021008
559.5,-1.200915584
560,-1.200915584
560.5,-1.200915584
561,-1.200915584
561.5,-1.200915584
562,-1.200915584
562.5,-1.200915584
563,-1.200915584
563.5,-1.200915584
564,-1.200915584
564.5,-0.729968296
565,-0.729968296
565.5,-1.200915584
566,-1.200915584
566.5,-0.729968296
567,-1.200915584
567.5,-0.729968296
568,-0.729968296
568.5,-1.200915584
569,-1.200915584
569.5,-1.200915584
570,-1.200915584
570.5,-1.200915584
571,-1.200915584
571.5,-1.200915584
572,-1.200915584
572.5,-1.200915584
573,-1.200915584
573.5,-1.200915584
574,-1.200915584
574.5,-1.200915584
575,-1.200915584
575.5,-1.200915584
576,-1.200915584
576.5,-1.200915584
577,-1.200915584
577.5,-1.200915584
578,-1.200915584
578.5,-0.729968296
579,-1.200915584
579.5,-1.200915584
580,-1.200915584
580.5,-0.729968296
581,-1.200915584
581.5,-0.729968296
582,2.095715432
582.5,6.334241023
583,7.276135599
583.5,7.276135599
584,6.805188311
584.5,6.334241023
585,0.682873568
585.5,-0.729968296
586,-1.200915584
586.5,-1.200915584
587,-1.200915584
587.5,-1.200915584
588,-1.200915584
588.5,-1.200915584
589,-1.200915584
589.5,-1.200915584
590,-1.200915584
590.5,-1.200915584
591,-1.200915584
591.5,-1.200915584
592,-1.200915584
592.5,-1.200915584
593,-1.200915584
593.5,-1.200915584
594,-1.200915584
594.5,-0.729968296
595,-1.200915584
595.5,-1.200915584
596,-1.200915584
596.5,-1.200915584
597,-1.200915584
597.5,-1.200915584
598,-1.200915584
598.5,-1.200915584
599,-1.200915584
599.5,-1.200915584
600,-1.200915584
600.5,3.979504583
601,7.747082887
601.5,7.276135599
602,7.276135599
602.5,10.57276662
603,6.805188311
603.5,6.805188311
604,5.392346447
604.5,-0.259021008
605,-0.259021008
605.5,-1.200915584
606,-1.200915584
606.5,-1.200915584
607,-1.200915584
607.5,-1.200915584
608,-1.200915584
608.5,-1.200915584
609,-1.200915584
609.5,-1.200915584
610,-1.200915584
610.5,-1.200915584
611,-1.200915584
611.5,-1.200915584
612,-1.200915584
612.5,-1.200915584
613,-1.200915584
613.5,-1.200915584
614,-1.200915584
614.5,-1.200915584
615,-1.200915584
615.5,-1.200915584
616,-1.200915584
616.5,-1.200915584
617,-1.200915584
617.5,-1.200915584
618,-1.200915584
618.5,-1.200915584
619,-0.729968296
619.5,-1.200915584
620,-1.200915584
620.5,0.682873568
621,6.805188311
621.5,7.276135599
622,6.805188311
622.5,5.863293735
623,5.392346447
623.5,-1.200915584
624,-1.200915584
624.5,-1.200915584
625,-1.200915584
625.5,-1.200915584
626,-1.200915584
626.5,-1.200915584
627,-1.200915584
627.5,-1.200915584
628,-1.671862872
628.5,-1.671862872
629,-1.671862872
629.5,-1.671862872
630,-1.671862872
630.5,-1.671862872
631,-2.14281016
631.5,-1.671862872
632,-1.671862872
632.5,-1.671862872
633,-1.671862872
633.5,-1.671862872
634,-1.671862872
634.5,-1.671862872
635,-1.671862872
635.5,-2.14281016
636,-1.671862872
636.5,-2.14281016
637,-1.671862872
637.5,-1.671862872
638,-1.671862872
638.5,-2.14281016
639,-1.671862872
639.5,-2.14281016
640,-2.14281016
640.5,-1.671862872
641,-2.14281016
641.5,-2.14281016
642,-1.671862872
642.5,-2.14281016
643,-1.671862872
643.5,-1.671862872
644,-1.671862872
644.5,-2.14281016
645,-2.14281016
645.5,-2.14281016
646,-2.14281016
646.5,-2.14281016
647,-1.671862872
647.5,-1.671862872
648,-1.671862872
648.5,-1.671862872
649,-2.14281016
649.5,-2.14281016
650,-2.14281016
650.5,-2.14281016
651,-1.671862872
651.5,-2.14281016
652,-2.14281016
652.5,-2.14281016
653,-2.14281016
653.5,-2.14281016
654,-2.14281016
654.5,-2.14281016
655,-2.14281016
655.5,-1.671862872
656,-2.14281016
656.5,-1.671862872
657,-2.14281016
657.5,-2.14281016
658,-2.14281016
658.5,-2.14281016
659,-2.14281016
659.5,-2.14281016
660,-2.14281016
660.5,-2.14281016
661,-2.14281016
661.5,-2.14281016
662,-2.14281016
662.5,-2.14281016
663,-2.14281016
663.5,-2.14281016
664,-2.14281016
664.5,-2.14281016
665,-2.14281016
665.5,-2.14281016
666,-2.14281016
666.5,-2.14281016
667,-2.14281016
667.5,-2.613757448
668,-2.14281016
668.5,-2.14281016
669,-2.14281016
669.5,-2.613757448
670,-2.613757448
670.5,-2.613757448
671,-2.14281016
671.5,-2.613757448
672,-2.613757448
672.5,-2.14281016
673,-2.14281016
673.5,-2.14281016
674,-2.14281016
674.5,-2.14281016
675,-2.14281016
675.5,-2.14281016
676,-2.14281016
676.5,-2.14281016
677,-2.14281016
677.5,-2.14281016
678,-2.14281016
678.5,-2.14281016
679,-2.14281016
679.5,-2.14281016
680,-2.14281016
680.5,-2.14281016
681,-2.14281016
681.5,-2.14281016
682,-2.14281016
682.5,-2.14281016
683,-2.14281016
683.5,-2.14281016
684,-2.14281016
684.5,-2.14281016
685,-2.14281016
685.5,-2.14281016
686,-2.14281016
686.5,-2.14281016
687,-2.14281016
687.5,-2.14281016
688,-2.14281016
688.5,-2.14281016
689,-2.14281016
689.5,-2.14281016
690,-2.14281016
690.5,-2.14281016
691,-2.613757448
691.5,-2.14281016
692,-2.14281016
692.5,-2.14281016
693,-2.613757448
693.5,-2.14281016
694,-2.14281016
694.5,-2.14281016
695,-2.14281016
695.5,-2.613757448
696,-2.14281016
696.5,-2.14281016
697,-2.14281016
697.5,-2.14281016
698,-2.613757448
698.5,-2.14281016
699,-2.14281016
699.5,-2.14281016
700,-2.14281016
700.5,-2.613757448
701,-2.14281016
701.5,-2.613757448
702,-2.613757448
702.5,-2.14281016
703,-2.613757448
703.5,-2.14281016
704,-2.14281016
704.5,-2.613757448
705,-2.613757448
705.5,-2.14281016
706,-2.14281016
706.5,-2.14281016
707,-2.613757448
707.5,-2.613757448
708,-2.14281016
708.5,-2.613757448
709,-2.613757448
709.5,-2.613757448
710,-2.14281016
710.5,-2.14281016
711,-2.14281016
711.5,-2.613757448
712,-2.613757448
712.5,-3.084704736
713,-2.613757448
713.5,-3.084704736
714,-3.084704736
714.5,-2.613757448
715,-3.084704736
715.5,-3.084704736
716,-2.613757448
716.5,-3.084704736
717,-2.613757448
717.5,-2.613757448
718,-2.613757448
718.5,-2.14281016
