Time,Signal
9.9993333333333,8.47667853037517
10.006,8.11725457509359
10.0126666666667,7.76468912760417
10.0193333333334,7.42522875467937
10.026,7.10443655649821
10.0326666666667,6.80638154347738
10.0393333333334,6.53168360392253
10.046,6.28300507863363
10.0526666666667,6.06064001719157
10.0593333333334,5.86410363515219
10.066,5.69109121958415
10.0726666666667,5.53892453511556
10.0793333333334,5.40307362874349
10.086,5.27757008870443
10.0926666666667,5.15779654184978
10.0993333333334,5.04137674967448
10.106,4.92599805196127
10.1126666666667,4.81077035268148
10.1193333333334,4.69381014506022
10.126,4.57200209299724
10.1326666666667,4.44366931915283
10.1393333333334,4.30951118469239
10.146,4.17201519012452
10.1526666666667,4.03271516164144
10.1593333333334,3.89351050059001
10.166,3.75696818033854
10.1726666666667,3.62380345662436
10.1793333333334,3.49289576212565
10.186,3.3651908238729
10.1926666666667,3.24255625406902
10.1993333333334,3.12860012054444
10.206,3.02515824635824
10.2126666666667,2.93548107147217
10.2193333333334,2.85931428273519
10.226,2.79439290364584
10.2326666666667,2.7402957280477
10.2393333333334,2.69841353098552
10.246,2.6707410812378
10.2526666666667,2.65781879425049
10.2593333333334,2.66141891479492
10.266,2.68282890319825
10.2726666666667,2.71960099538168
10.2793333333334,2.76934305826823
10.286,2.83087889353434
10.2926666666667,2.90644963582357
10.2993333333334,2.99788316090902
10.306,3.10588677724203
10.3126666666667,3.2291889190674
10.3193333333334,3.36616039276123
10.326,3.51490179697673
10.3326666666667,3.67448329925537
10.3393333333334,3.8424015045166
10.346,4.01605765024821
10.3526666666667,4.19522126515708
10.3593333333334,4.37777837117513
10.366,4.56070105234783
10.3726666666667,4.73713080088298
10.3793333333334,4.90481058756511
10.386,5.06540934244792
10.3926666666667,5.22125562032064
10.3993333333334,5.37633895874024
10.406,5.532972017924
10.4126666666667,5.6969404220581
10.4193333333334,5.87093035380046
10.426,6.05830351511638
10.4326666666667,6.26411437988281
10.4393333333334,6.49444262186686
10.446,6.7539135615031
10.4526666666667,7.04456170399984
10.4593333333334,7.36617247263591
10.466,7.71648089090983
10.4726666666667,8.09186299641928
10.4793333333334,8.48840872446696
10.486,8.90160401662192
10.4926666666667,9.32451883951823
10.4993333333334,9.74837144215902
10.506,10.1648966471354
10.5126666666667,10.5631113052368
10.5193333333334,10.930864016215
10.526,11.2570842107137
10.5326666666667,11.5334272384644
10.5393333333334,11.756428082784
10.546,11.9211355845134
10.5526666666667,12.0235761006673
10.5593333333334,12.0615482330322
10.566,12.0376110076904
10.5726666666667,11.9593540827433
10.5793333333334,11.8368864059448
10.586,11.6839408874512
10.5926666666667,11.5156571070353
10.5993333333334,11.3452196121216
10.606,11.1821889877319
10.6126666666667,11.0340118408203
10.6193333333334,10.9051624933879
10.626,10.7986450195313
