Time,Signal
9.9993333333333,9.2872699101766
10.006,9.1941515604655
10.0126666666667,9.13526217142742
10.0193333333334,9.09957885742188
10.026,9.07436211903891
10.0326666666667,9.0473492940267
10.0393333333334,9.0066432952881
10.046,8.94146760304769
10.0526666666667,8.84556770324708
10.0593333333334,8.71569315592448
10.066,8.55147043863932
10.0726666666667,8.35425059000652
10.0793333333334,8.12632242838543
10.086,7.869291305542
10.0926666666667,7.5884739557902
10.0993333333334,7.29170640309652
10.106,6.989057858785
10.1126666666667,6.69000148773194
10.1193333333334,6.4018726348877
10.126,6.13471666971842
10.1326666666667,5.89333375295004
10.1393333333334,5.68188031514486
10.146,5.5013656616211
10.1526666666667,5.35518328348796
10.1593333333334,5.24685382843018
10.166,5.17392158508302
10.1726666666667,5.13225396474203
10.1793333333334,5.11516729990642
10.186,5.11777400970459
10.1926666666667,5.1350752512614
10.1993333333334,5.16106287638346
10.206,5.193297068278
10.2126666666667,5.22935390472412
10.2193333333334,5.26468753814698
10.226,5.29244740804037
10.2326666666667,5.30551274617513
10.2393333333334,5.30004501342774
10.246,5.27182420094808
10.2526666666667,5.21865685780844
10.2593333333334,5.14124234517416
10.266,5.04198074340821
10.2726666666667,4.92166678110758
10.2793333333334,4.77945804595948
10.286,4.61702346801759
10.2926666666667,4.43902810414633
10.2993333333334,4.25184567769368
10.306,4.06150817871094
10.3126666666667,3.8733164469401
10.3193333333334,3.69151433308919
10.326,3.51963043212891
10.3326666666667,3.35945288340251
10.3393333333334,3.21245193481446
10.346,3.08035214742026
10.3526666666667,2.96679337819418
10.3593333333334,2.87495454152426
10.366,2.80531247456868
10.3726666666667,2.75688966115316
10.3793333333334,2.72782643636068
10.386,2.71704991658528
10.3926666666667,2.72374153137208
10.3993333333334,2.74892648061117
10.406,2.79589494069418
10.4126666666667,2.86703109741212
10.4193333333334,2.96243031819662
10.426,3.08333237965903
10.4326666666667,3.23437054951986
10.4393333333334,3.41987609863282
10.446,3.64171663920085
10.4526666666667,3.90202999114991
10.4593333333334,4.20517126719157
10.466,4.5528252919515
10.4726666666667,4.94359334309897
10.4793333333334,5.37505944569906
10.486,5.84555466969809
10.4926666666667,6.35095437367758
10.4993333333334,6.88380400339763
10.506,7.43250846862794
10.5126666666667,7.98351764678956
10.5193333333334,8.52047602335613
10.526,9.03049310048422
10.5326666666667,9.50384140014649
10.5393333333334,9.93644396464031
10.546,10.330859820048
10.5526666666667,10.6948216756185
10.5593333333334,11.0397815704346
10.566,11.3774220148722
10.5726666666667,11.7218255996704
10.5793333333334,12.0864391326904
10.586,12.4823411305746
10.5926666666667,12.9153807957967
10.5993333333334,13.3850733439128
10.606,13.8845046361287
10.6126666666667,14.3994331359863
10.6193333333334,14.9098714192708
10.626,15.3937180836996
10.6326666666667,15.8275683720907
10.6393333333334,16.1886215209961
10.646,16.4556900660197
10.6526666666667,16.6091362635295
10.6593333333334,16.6346867879232
10.666,16.5232022603353
10.6726666666667,16.2741422653198
10.6793333333334,15.8921003341675
10.686,15.387217203776
10.6926666666667,14.7786219914754
10.6993333333334,14.088233311971
10.706,13.3402903874715
10.7126666666667,12.5594615936279
10.7193333333334,11.7765029271444
10.726,11.0241333643596
10.7326666666667,10.3301048278809
10.7393333333334,9.71781412760418
10.746,9.20237700144451
10.7526666666667,8.79464149475099
10.7593333333334,8.49799315134685
10.766,8.30841064453126
10.7726666666667,8.21842352549235
10.7793333333334,8.21583271026611
10.786,8.29042593638103
10.7926666666667,8.42664241790772
10.7993333333334,8.60668023427328
10.806,8.81153742472331
10.8126666666667,9.02571678161622
10.8193333333334,9.23763116200766
10.826,9.43556626637777
10.8326666666667,9.61225827534994
10.8393333333334,9.76226329803468
10.846,9.88308588663737
10.8526666666667,9.97042655944825
10.8593333333334,10.0212732950846
10.866,10.0342114766439
10.8726666666667,10.0087960561117
10.8793333333334,9.94666417439779
10.886,9.84888076782227
10.8926666666667,9.72001552581788
10.8993333333334,9.56117312113445
10.906,9.37617619832358
10.9126666666667,9.16948318481446
10.9193333333334,8.94931157430014
10.926,8.72128009796143
10.9326666666667,8.49007765452068
10.9393333333334,8.26279322306316
10.946,8.04628531138103
10.9526666666667,7.84655412038168
10.9593333333334,7.66574541727702
10.966,7.50911235809326
